pin,ward,community_area,census_tract,zip
13364240420000,1,,17031240600,60647
14051130240000,48,,17031030200,60660
14052000040000,49,,17031030104,60660
14052040260000,49,,17031030103,60660
11313110091010,50,,,60645
14053280401006,48,,17031030500,60660
14054090261001,48,,17031030603,60660
14054110121007,48,,17031030604,60660
14054110121012,48,,17031030604,60660
14054110121080,48,,17031030604,60660
14061090161002,50,,17031020901,60659
14062190260000,40,,17031020902,60660
14064100220000,40,,17031030400,60660
14071120060000,40,,17031040100,60625
14072110231007,40,,17031040100,60640
29183040220000,,,,60426
13264270180000,35,,17031220601,60647
13271120200000,31,,17031200100,60641
13271150280000,31,,17031190100,60641
13273030260000,31,,17031200200,60639
13273200330000,31,,17031190900,60639
13274180220000,31,,17031200200,60639
13281270080000,31,,17031190300,60641
13282090220000,31,,17031190200,60641
13284210290000,31,,17031190800,60639
13284210411003,31,,17031190800,60639
29183050820000,,,,60428
13291120140000,29,,17031190401,60634
13291230120000,29,,17031190401,60634
13293060290000,29,,17031190601,60639
13293120180000,29,,17031190601,60639
13293180290000,30,,17031190601,60639
13293190060000,29,,17031190601,60639
13301090460000,36,,17031180100,60634
13301110260000,36,,17031180100,60634
13301220140000,36,,17031180100,60634
13302030250000,36,,17031180100,60634
01352030230000,,,,60010
13302070311001,36,,17031831500,60634
13303140340000,36,,17031831600,60707
13304050090000,36,,17031831600,60707
13311000240000,36,,17031250500,60707
13311130030000,36,,17031250500,60707
13311280230000,36,,17031250500,60707
13312080090000,36,,17031831500,60707
13312120330000,36,,17031831500,60707
13313240410000,36,,17031250500,60707
13314060590000,36,,17031250500,60707
02013170060000,,,,60074
13222140010000,38,,17031161100,60641
13222180040000,30,,17031161000,60641
13223140010000,30,,17031151002,60641
13223210370000,30,,17031161200,60641
13224000120000,30,,17031161200,60641
13231130280000,39,,17031160900,60618
13232190290000,35,,17031160800,60618
13233110270000,30,,17031831100,60618
13233150530000,35,,17031831100,60618
13233320090000,35,,17031831100,60618
29183190430000,,,,60426
13241110370000,33,,17031160700,60618
13241300461003,33,,17031160700,60618
13251330450000,35,,17031210700,60647
13252030630000,1,,17031843700,60618
13253050320000,35,,17031220400,60647
13254240280000,1,,17031220300,60647
13262160320000,35,,17031210602,60618
13262200300000,35,,17031210602,60618
13263050090000,35,,17031220702,60647
13263150300000,30,,17031220701,60647
29191040100000,,,,
13314180090000,36,,17031250500,60707
13322200210000,29,,17031191302,60639
13324000620000,29,,17031250400,60639
13333020180000,37,,17031250300,60639
13333080050000,37,,17031250300,60639
13341280010000,31,,17031200401,60639
13344030280000,30,,17031831200,60639
13344240260000,30,,17031230500,60639
13351050130000,35,,17031220902,60647
13351090401017,30,,17031220902,60647
02052020240000,,,,60010
13352140130000,26,,17031221100,60647
13352150371005,26,,17031221100,60647
13353260050000,26,,17031230400,60647
13354090580000,26,,17031222700,60647
13354100401003,26,,17031222700,60647
13354220030000,26,,17031230200,60647
13361050410000,35,,17031221300,60647
13361110221001,35,,17031221300,60647
13362130290000,1,,17031221500,60647
13362190230000,1,,17031221400,60647
29194270470000,,,,60428
14073050290000,47,,17031040401,60625
14074200130000,47,,17031040402,60640
14083020721006,46,,17031031100,60640
14083060080000,46,,17031031000,60640
14084120401074,48,,17031031300,60640
14084120401144,48,,17031031300,60640
14084120401150,48,,17031031300,60640
14084120401235,48,,17031031300,60640
14084120401246,48,,17031031300,60640
14084120401272,48,,17031031300,60640
29194290610000,,,,60428
14084120401273,48,,17031031300,60640
14084120401309,48,,17031031300,60640
14084120401327,48,,17031031300,60640
14084120401347,48,,17031031300,60640
14084120401390,48,,17031031300,60640
14084120401425,48,,17031031300,60640
14084120401472,48,,17031031300,60640
14084120401498,48,,17031031300,60640
14084120401507,48,,17031031300,60640
14084120401533,48,,17031031300,60640
29201000720000,,,,60426
14084120401530,48,,17031031300,60640
14084120401592,48,,17031031300,60640
14084120401597,48,,17031031300,60640
14084120401618,48,,17031031300,60640
14084120401641,48,,17031031300,60640
14084120401701,48,,17031031300,60640
14084120401720,48,,17031031300,60640
14084120401727,48,,17031031300,60640
14084120401755,48,,17031031300,60640
14084150330000,46,,17031031200,60640
29213130100000,,,,60426
14084150531003,46,,17031031200,60640
14084170490000,48,,17031031300,60640
14084190680000,48,,17031031300,60640
14163040491070,46,,17031031400,60613
14163040491086,46,,17031031400,60613
14172030241197,46,,17031830700,60640
14172030241225,46,,17031830700,60640
14172050611006,46,,17031031501,60640
14172070190000,46,,17031830700,60640
14203200220000,44,,17031062400,60657
02081060020000,,,,60010
14204130490000,44,,17031062100,60657
14204200581013,44,,17031062100,60657
14204200581014,44,,17031062100,60657
14204230420000,44,,17031062200,60657
14204230581001,44,,17031062200,60657
14204230581003,44,,17031062200,60657
14211020411001,46,,17031060800,60613
14213140591022,44,,17031061902,60657
14213140591032,44,,17031061902,60657
14213140591035,44,,17031061902,60657
29221010050000,,,,60473
14213140591038,44,,17031061902,60657
14213140591039,44,,17031061902,60657
14281020181004,44,,17031063200,60657
14294010531015,32,,17031070400,60614
14294010531039,32,,17031070400,60614
14294050341006,43,,17031070300,60614
14294080571002,32,,17031070400,60614
14294090491011,32,,17031070400,60614
14294170611012,43,,17031070400,60614
14294170611016,43,,17031070400,60614
11314100210000,49,,,60626
14294180391001,43,,17031070400,60614
14294190461011,43,,17031070300,60614
14294190461040,43,,17031070300,60614
14294250441002,43,,17031070400,60614
14301070411011,1,,17031843700,60618
14301070411012,1,,17031843700,60618
14301130440000,1,,17031843700,60618
14302120290000,32,,17031062600,60657
14302180220000,32,,17031051300,60657
14303000340000,1,,17031830900,60647
29231010070000,,,,60473
14304040190000,32,,17031070700,60614
14312020020000,32,,17031832500,60614
14312040391001,32,,17031832300,60614
14312160170000,32,,17031832300,60614
14313100571011,1,,17031222200,60647
14313100571051,1,,17031222200,60647
14314240120000,32,,17031240300,60647
14314250330000,32,,17031240300,60622
14321270321005,32,,17031832500,60614
14322100510000,43,,17031071100,60614
02091150020000,,,,60067
14281180521004,44,,17031063302,60657
29082110570000,,,,60426
29082200340000,,,,60426
29082230230000,,,,60426
29091000210000,,,,60426
29091010150000,,,,60426
29092070470000,,,,60419
29093170190000,,,,60473
29102360350000,,,,60419
29111160050000,,,,60419
29111180010000,,,,60419
29112000280000,,,,60419
29113170070000,,,,60473
29114280320000,,,,60419
29122230390000,,,,60409
29141460030000,,,,60419
02113040200000,,,,60067
31011050180000,,,,60430
31011110010000,,,,60430
31011140110000,,,,60422
31014200481011,,,,60422
31014200481027,,,,60422
31014200481038,,,,60422
31014200481051,,,,60422
31022020071009,,,,60430
31022020071014,,,,60430
31022020071059,,,,60430
31032031180000,,,,60478
31032040070000,,,,60478
31033120370000,,,,60478
02121000340000,,,,
31132040240000,,,,60461
31134000290000,,,,60461
31163090550000,,,,60443
31171020140000,,,,60443
31172080090000,,,,60443
31172090100000,,,,60443
31173080070000,,,,60443
31201140141017,,,,60443
31201140141063,,,,60443
31201140141078,,,,60443
31201140141087,,,,60443
31202100120000,,,,60443
31203030100000,,,,60443
31221120120000,,,,60443
31222050070000,,,,60443
31263000650000,,,,60471
31264100280000,,,,60466
04101170160000,,,,60062
31363210070000,,,,60466
32033160160000,,,,60425
32033340030000,,,,60425
32041030140000,,,,60425
32051000280000,,,,60430
32231200590000,,,,60411
32233000150000,,,,60411
32234140460000,,,,60411
32243020030000,,,,60411
32244000890000,,,,60411
32251020160000,,,,60411
32254070410000,,,,60411
32254090410000,,,,60411
32281050180000,,,,60411
32281200090000,,,,60411
32282090360000,,,,60411
04102001560000,,,,60062
32292210200000,,,,60411
32294030130000,,,,60411
32294080520000,,,,60411
32294190340000,,,,60411
32301080400000,,,,60411
32302070420000,,,,60466
32302170130000,,,,60411
32322180120000,,,,60411
32324200010000,,,,60475
32324250410000,,,,60475
32333300180000,,,,60475
32341030180000,,,,60475
32344030090000,,,,60475
33062100340000,,,,60438
33064070110000,,,,60438
04103010310000,,,,60062
33064080130000,,,,60438
33173050540000,,,,60411
33202000100000,,,,60411
33311180100000,,,,60411
32051140120000,,,,60430
32072020680000,,,,
32074060120000,,,,60422
32084090030000,,,,
32112090230000,,,,60425
32114020110000,,,,60425
32122030050000,,,,60411
32124140020000,,,,60411
32163000750000,,,,60411
32172230030000,,,,60411
32172270250000,,,,60411
32173090050000,,,,60411
32182140320000,,,,60411
32193060140000,,,,60411
32201020110000,,,,60411
32213040110000,,,,60411
32214130290000,,,,60411
25082100040000,21,,17031730400,60643
25084120340000,34,,17031730600,60643
25084180060000,34,,17031730600,60643
25092030170000,21,,17031490600,60628
25093130250000,9,,17031730500,60628
25094040300000,9,,17031490700,60628
25094070190000,9,,17031490700,60628
25094120360000,9,,17031490700,60628
25103130130000,9,,17031490800,60628
25292070060000,34,,17031530400,
25292110520000,34,,17031530400,60643
25292160640000,34,,17031530400,60643
25292170550000,34,,17031530400,60643
25302030440000,,,17031821200,60827
25304110350000,,,17031821200,60827
25304130490000,,,17031821200,60827
04143010330000,,,,60062
25304130560000,,,17031821200,60827
25304230090000,,,17031821401,60827
25304240090000,,,17031821401,60827
25312080170000,,,17031821300,60406
25321120220000,,,17031821402,60827
25331010060000,34,,17031530503,60628
25341060140000,9,,17031540102,60827
25364210020000,10,,17031550200,
26051120510000,10,,17031461000,60617
26051160040000,10,,17031461000,
26053070200000,10,,17031520200,60617
26064180120000,10,,17031461000,60617
26073040220000,10,,17031510200,
26073120110000,10,,17031510200,60617
26084030180000,10,,17031520400,60617
26173130610000,10,,17031520500,60617
26184070480000,10,,17031520600,60617
26303060260000,10,,17031838800,
04161020150000,,,,60062
26312100420000,10,,17031550100,60633
26312150490000,10,,17031550100,60633
26321160030000,10,,17031550100,
27033010321011,,,17031824105,60462
27033010321016,,,17031824105,60462
27051050060000,,,17031824116,60467
27053080390000,,,17031824116,60467
27053090030000,,,17031824116,60467
27071000080000,,,17031824113,60467
27071140020000,,,17031824113,60467
27083000040000,,,17031824114,60467
27102220470000,,,17031824115,60462
25191121110000,19,,17031750500,60643
25191140300000,19,,17031750500,60643
25192050270000,34,,17031750500,60643
25201220740000,34,,17031750600,60643
25201280210000,34,,17031750600,60643
25202130140000,34,,17031750600,60643
25203040200000,34,,17031530300,60643
25203150390000,34,,17031530300,60643
04171000060000,,,,60062
25211010250000,34,,17031491200,60628
25211290200000,34,,17031491200,60628
25212060260000,34,,17031491300,60628
25212240360000,34,,17031491300,60628
25212300200000,34,,17031491300,60628
25213060120000,34,,17031530200,60628
25214200140000,34,,17031530200,60628
25214290370000,34,,17031530200,60628
25221050490000,9,,17031491400,
09333040230000,,,,60018
25222240040000,9,,17031500300,60628
25223060800000,9,,17031530100,60628
25223180240000,9,,17031530100,60628
25223210060000,9,,17031530100,60628
25281090180000,34,,17031530501,60628
25281130350000,34,,17031530501,60628
25281280310000,34,,17031530501,60628
25282040150000,9,,17031530501,60628
25282050210000,9,,17031530501,60628
25282110040000,9,,17031530501,60628
04171040020000,,,,60062
25282240100000,34,,17031530501,60628
25104100020000,9,,17031490800,60628
25104150120000,9,,17031490800,60628
25124370070000,10,,17031838800,60617
25133050120000,10,,17031838800,
25143000150000,9,,17031500200,60628
25152140410000,9,,17031490902,60628
25152150400000,9,,17031490902,60628
04174080160000,,,,60062
25161140150000,34,,17031491100,60628
25163030110000,34,,17031491100,60628
25163060120000,34,,17031491100,60628
25163170080000,34,,17031491100,60628
25164150030000,34,,17031491000,60628
25164160010000,34,,17031491000,60628
25164220090000,34,,17031491000,60628
25172010260000,34,,17031730700,60643
25173090320000,19,,17031750100,60643
04174130180000,,,,60062
25173100421004,34,,17031750100,60643
25174020130000,34,,17031750100,60643
25174260250000,34,,17031750100,60643
25174270430000,34,,17031750100,60643
25181150150000,19,,17031720600,60643
25182040790000,19,,17031720700,60643
25183040260000,19,,17031750200,60643
25184070060000,19,,17031750200,60643
27133030230000,,,17031824107,60462
27142110260000,,,17031824107,60462
04201040120000,,,,60026
27164040370000,,,17031824116,60462
27204010291002,,,17031824120,60467
27204060131003,,,17031824120,60467
27204060131005,,,17031824120,60467
27214050191003,,,17031824120,60467
27221040360000,,,17031824108,60487
27221180150000,,,17031824108,60467
27232030230000,,,17031824122,60477
27233180250000,,,17031824121,60487
27243050050000,,,17031824123,60477
27243070011021,,,17031824123,
27243070011022,,,17031824123,60477
27243070021002,,,17031824123,60477
27244080330000,,,17031824123,60477
27254120440000,,,17031825304,60477
27262010220000,,,17031824122,60477
27262190040000,,,17031824122,60477
28174020471048,,,17031824505,60452
09341010211056,,,,60068
28174020471067,,,17031824505,60452
28174020591059,,,17031824505,60452
28182110080000,,,17031824506,60452
28182150100000,,,17031824506,60452
28194170010000,,,17031824507,60477
28223150260000,,,17031825200,60452
28231250110000,,,17031825600,60428
28234020020000,,,17031825600,60428
28241020200000,,,17031825600,60428
28243190130000,,,17031825600,60428
28253180230000,,,17031825503,60429
28261000390000,,,17031825501,60478
28262040130000,,,17031825501,60429
28262050190000,,,17031825501,60429
28263090170000,,,17031825501,60429
28264000080000,,,17031825501,60429
28291090140000,,,17031825302,60477
28301110220000,,,17031825303,60477
09341010251005,,,,60068
28311090090000,,,17031825400,60477
28044150110000,,,17031824601,60445
28072000890000,,,17031824503,60452
28083030150000,,,17031824506,60452
28093020290000,,,17031824601,60452
28093090090000,,,17031824601,60452
28101250080000,,,17031824601,60445
28102040210000,,,17031824701,60445
28102200110000,,,17031824701,60445
28103210010000,,,17031824602,60445
28104140140000,,,17031824602,60445
28111040180000,,,17031824701,60445
28111050040000,,,17031824701,60445
28111050220000,,,17031824701,60445
28113010170000,,,17031824701,60445
28113240200000,,,17031824702,60445
28114120200000,,,17031824900,
28121170220000,,,17031824800,60469
28122240130000,,,17031824800,60469
28124240190000,,,17031824800,
28131010020000,,,17031824800,
28133090320000,,,17031824900,
28141090360000,,,17031824702,60445
28142010040000,,,17031824900,
28142070670000,,,17031824900,60428
28143150270000,,,17031824900,60428
28144280250000,,,17031824900,60428
28153000431007,,,17031825000,60452
28162110150000,,,17031824602,60452
28171140070000,,,17031824506,60452
27293050100000,,,17031824120,60467
27294240290000,,,17031824120,60467
27304140540000,,,17031824119,60467
27344090400000,,,17031824117,60487
27351110110000,,,17031824117,60487
27351140040000,,,17031824117,60487
27351170150000,,,17031824117,60487
27361190260000,,,17031825304,60477
09353210200000,,,,60068
27362000281094,,,17031825304,60477
27362010111010,,,17031825304,60477
27362040450000,,,17031825304,60477
28011010860000,,,17031824300,60472
